"weight_range_bottom","weight_range_top","score_median","score_p25","score_p75","Age","Education","Race","fake"
62,65,30.9,13.1,51.8,1,0,0,0
66,69,28.8,11.7,54.7,1,0,0,0
70,73,27.2,11.6,50.1,1,0,0,0
74,77,30.6,13.7,53,1,0,0,0
78,81,30,12.6,53.3,1,0,0,0
82,85,29.4,12.9,52.9,1,0,0,0
86,89,29.8,13.3,52.1,1,0,0,0
90,93,30.7,13.9,53.7,1,0,0,0
94,97,31.3,13.9,53.6,1,0,0,0
98,101,31.9,14.6,54.6,1,0,0,0
102,105,32.7,15,56,1,0,0,0
106,109,33.5,15.1,57.2,1,0,0,0
110,113,34.4,15.9,58.2,1,0,0,0
114,117,34.9,16.2,58.5,1,0,0,0
118,121,36,16.7,60,1,0,0,0
122,125,36.3,17,60.6,1,0,0,0
126,129,38.5,18.2,62.3,1,0,0,0
130,133,39,18.5,62.6,1,0,0,0
134,137,41.2,19.9,65.1,1,0,0,0
138,141,40.6,19,65,1,0,0,0
142,145,40.5,19.7,65.2,1,0,0,0
146,149,43.1,20.9,67.6,1,0,0,0
150,153,41.8,19.5,66.8,1,0,0,0
154,157,45.2,23.3,67.3,1,0,0,0
158,161,43.4,22,65.7,1,0,0,0
162,165,43.2,21.1,69.1,1,0,0,0
166,169,47.7,25.6,70.8,1,0,0,0
170,173,41.7,23.1,66,1,0,0,0
174,177,45.1,21.6,75.8,1,0,0,0
178,181,45.5,24.2,60.8,1,0,0,0
182,189,44.5,24.9,69.9,1,0,0,0
190,201,45.7,30.8,64.2,1,0,0,0
190,201,45.7,30.8,64.2,1,0,0,1
190,201,45.7,30.8,64.2,1,0,0,1
14,21,20.3,10.4,52.2,1,0,1,0
14,21,20.3,10.4,52.2,1,0,1,1
22,25,21.7,8.8,40.7,1,0,1,0
26,29,40.4,15,64.8,1,0,1,0
30,33,40.3,21.2,58.4,1,0,1,0
34,37,42.4,17.9,67,1,0,1,0
38,41,31.1,15.8,51.6,1,0,1,0
42,45,48.3,20.6,67.2,1,0,1,0
46,49,37.1,17.1,60.8,1,0,1,0
50,53,41.1,21,62.6,1,0,1,0
54,57,40.2,20.6,65.3,1,0,1,0
58,61,35.3,16.9,60.3,1,0,1,0
62,65,44.5,24.8,62.6,1,0,1,0
66,69,45.6,23,66.6,1,0,1,0
70,73,38.3,18.8,61.2,1,0,1,0
74,77,42.3,21.8,63.9,1,0,1,0
78,81,42.1,21.2,63.3,1,0,1,0
82,85,42.8,21.4,65.9,1,0,1,0
86,89,41,20.9,63.3,1,0,1,0
90,93,42.8,22.6,65,1,0,1,0
94,97,42.7,22,63.8,1,0,1,0
98,101,43.5,23.3,65.6,1,0,1,0
102,105,44.2,23.5,66.1,1,0,1,0
106,109,45.6,24.2,67.1,1,0,1,0
110,113,45.7,25,67.7,1,0,1,0
114,117,45.8,24.8,68.4,1,0,1,0
118,121,46.8,25.2,68.8,1,0,1,0
122,125,46.7,24.8,68.7,1,0,1,0
126,129,48.1,26.2,69.5,1,0,1,0
130,133,47.3,26,69.5,1,0,1,0
134,137,49.9,27.7,71.2,1,0,1,0
138,141,49.7,27.2,70.7,1,0,1,0
142,145,47.6,25.3,70.5,1,0,1,0
146,149,48.8,26.6,71.1,1,0,1,0
150,153,48,24.6,69.8,1,0,1,0
154,157,52.1,31.6,72.5,1,0,1,0
158,161,48.8,27,69,1,0,1,0
162,165,49.3,28.9,72.6,1,0,1,0
166,169,56.5,38.8,76.1,1,0,1,0
170,173,52.6,31.3,69.5,1,0,1,0
174,177,51.2,26.9,80.7,1,0,1,0
178,181,47,27.2,61.3,1,0,1,0
178,181,47,27.2,61.3,1,0,1,1
178,181,47,27.2,61.3,1,0,1,1
178,181,47,27.2,61.3,1,0,1,1
178,181,47,27.2,61.3,1,0,1,1
178,181,47,27.2,61.3,1,0,1,1
14,21,11.2,4,25.3,1,0,2,0
14,21,11.2,4,25.3,1,0,2,1
22,25,12.9,5.1,25.7,1,0,2,0
26,29,10.2,4.1,22.3,1,0,2,0
30,33,17.2,5.1,35.9,1,0,2,0
34,37,19.3,8.7,33.9,1,0,2,0
38,41,16.8,8.7,34.1,1,0,2,0
42,45,21.1,9.6,42.8,1,0,2,0
46,49,19.5,7.1,39.7,1,0,2,0
50,53,19.3,9.6,37,1,0,2,0
54,57,21.6,9.3,39.9,1,0,2,0
58,61,22.6,9.8,41.7,1,0,2,0
62,65,21.4,9.4,39.6,1,0,2,0
66,69,21.3,8.5,42,1,0,2,0
70,73,22.1,8.8,40,1,0,2,0
74,77,24.1,10.5,44.4,1,0,2,0
78,81,22.8,9.9,43.1,1,0,2,0
82,85,22.8,10.1,41.9,1,0,2,0
86,89,23.8,10.9,42.5,1,0,2,0
90,93,23.4,10.5,42.7,1,0,2,0
94,97,24.5,10.7,43.8,1,0,2,0
98,101,24.6,11,43.6,1,0,2,0
102,105,25.2,11.4,45,1,0,2,0
106,109,25.2,11.2,45.7,1,0,2,0
110,113,25.4,11.3,45.8,1,0,2,0
114,117,25.5,11.7,45.3,1,0,2,0
118,121,25.4,11.4,45.8,1,0,2,0
122,125,25.6,11.8,45.4,1,0,2,0
126,129,26.9,12.1,47.4,1,0,2,0
130,133,25.2,10.8,45.9,1,0,2,0
134,137,26.6,11.8,46.9,1,0,2,0
138,141,23.9,10.7,44.3,1,0,2,0
142,145,25.7,11.9,47,1,0,2,0
146,149,26.5,12.5,49.1,1,0,2,0
150,153,26.6,13.2,50.9,1,0,2,0
154,157,28.9,12.5,46.9,1,0,2,0
158,161,28.6,15.1,49.2,1,0,2,0
162,165,24.4,11.5,40.3,1,0,2,0
166,169,26.9,11.2,44.1,1,0,2,0
170,177,25.5,14.5,50.6,1,0,2,0
170,177,25.5,14.5,50.6,1,0,2,1
170,177,25.5,14.5,50.6,1,0,2,1
170,177,25.5,14.5,50.6,1,0,2,1
170,177,25.5,14.5,50.6,1,0,2,1
170,177,25.5,14.5,50.6,1,0,2,1
170,177,25.5,14.5,50.6,1,0,2,1
170,177,25.5,14.5,50.6,1,0,2,1
1,57,31.9,20.6,52.3,1,0,3,0
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
1,57,31.9,20.6,52.3,1,0,3,1
14,57,37.9,29.8,52.5,1,0,3,0
58,69,45.3,29.5,62.8,1,0,3,0
70,81,71.2,53.4,85.2,1,0,3,0
82,89,45.7,30,60.7,1,0,3,0
90,93,47.1,24.7,70.1,1,0,3,0
94,97,39.8,22.4,66.7,1,0,3,0
98,101,51.5,35.2,70,1,0,3,0
102,105,45.5,24.3,72.2,1,0,3,0
106,109,55.9,33,71.6,1,0,3,0
110,113,56.9,37.8,74.5,1,0,3,0
114,117,54.6,33.3,75.8,1,0,3,0
118,121,52.9,31.6,74.4,1,0,3,0
122,125,53.4,28,71.4,1,0,3,0
126,129,52.9,35.3,72.3,1,0,3,0
130,133,54,31.6,70.6,1,0,3,0
134,137,64.7,44.6,84.4,1,0,3,0
138,141,54.2,38.2,69.7,1,0,3,0
142,145,61,40.9,75.3,1,0,3,0
146,201,47.3,32.6,62.4,1,0,3,0
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
146,201,47.3,32.6,62.4,1,0,3,1
26,29,31.4,13.9,46.8,1,0,4,0
26,29,31.4,13.9,46.8,1,0,4,1
26,29,31.4,13.9,46.8,1,0,4,1
26,29,31.4,13.9,46.8,1,0,4,1
26,29,31.4,13.9,46.8,1,0,4,1
26,29,31.4,13.9,46.8,1,0,4,1
26,29,31.4,13.9,46.8,1,0,4,1
30,33,20.3,8.2,37.9,1,0,4,0
34,37,24.2,12.3,38.3,1,0,4,0
38,41,23,8.1,45.7,1,0,4,0
42,45,21.1,9.8,44.1,1,0,4,0
46,49,23.9,7.3,48.6,1,0,4,0
50,53,28.8,15.1,50.2,1,0,4,0
54,57,30.9,15.1,52.5,1,0,4,0
58,61,34.9,17,55,1,0,4,0
62,65,32.1,18.4,52.7,1,0,4,0
66,69,33.3,14.9,57.2,1,0,4,0
70,73,29.6,14.8,54.1,1,0,4,0
74,77,33.3,16.3,53.3,1,0,4,0
78,81,33.7,15,56.6,1,0,4,0
82,85,34.2,16.3,55.6,1,0,4,0
86,89,31.7,15.3,53.8,1,0,4,0
90,93,34.6,17.4,56.5,1,0,4,0
94,97,35.4,17.5,56.4,1,0,4,0
98,101,34.5,16.6,56.7,1,0,4,0
102,105,35.8,17.4,59.1,1,0,4,0
106,109,34.5,16.6,56.5,1,0,4,0
110,113,35.9,17.8,58.3,1,0,4,0
114,117,35.4,17.4,57.6,1,0,4,0
118,121,36.3,18.3,59.1,1,0,4,0
122,125,37.5,18.6,60.7,1,0,4,0
126,129,37,18.4,60.6,1,0,4,0
130,133,39.3,21.1,60.8,1,0,4,0
134,137,40.5,20.7,62.4,1,0,4,0
138,141,38.6,19.3,62,1,0,4,0
142,145,37.9,20.6,61.3,1,0,4,0
146,149,42.2,20.9,66.3,1,0,4,0
150,153,41.4,18.7,64.9,1,0,4,0
154,157,35.7,19.3,58.9,1,0,4,0
158,161,41.8,21.9,65,1,0,4,0
162,165,43,17.7,65.1,1,0,4,0
166,169,44.3,22,62.2,1,0,4,0
170,177,46,17.7,60.2,1,0,4,0
178,201,46.2,32.1,59.4,1,0,4,0
178,201,46.2,32.1,59.4,1,0,4,1
178,201,46.2,32.1,59.4,1,0,4,1
178,201,46.2,32.1,59.4,1,0,4,1
14,21,10.6,3.3,25,1,1,0,0
14,21,10.6,3.3,25,1,1,0,1
14,21,10.6,3.3,25,1,1,0,1
22,25,11.9,3.5,28.4,1,1,0,0
26,29,16.6,6.1,41.4,1,1,0,0
30,33,19.5,6.3,42.3,1,1,0,0
34,37,21.4,10.3,40,1,1,0,0
38,41,18.8,7.8,41,1,1,0,0
42,45,24.1,9,47.7,1,1,0,0
46,49,20.9,7.4,41.7,1,1,0,0
50,53,22.7,10.3,43.6,1,1,0,0
54,57,24,9.8,46,1,1,0,0
58,61,25.8,11.1,45.7,1,1,0,0
62,65,27.9,11.6,49.2,1,1,0,0
66,69,24.9,10.2,49.1,1,1,0,0
70,73,24.5,10.4,45.8,1,1,0,0
74,77,27.6,11.9,50.1,1,1,0,0
78,81,26.8,11,49.3,1,1,0,0
82,85,26.3,11.2,49.6,1,1,0,0
86,89,27.1,11.8,48.6,1,1,0,0
90,93,27.9,12.1,49.9,1,1,0,0
94,97,28.6,12.2,49.7,1,1,0,0
98,101,29.2,12.9,51.1,1,1,0,0
102,105,29.7,13.2,51.9,1,1,0,0
106,109,29.9,13.2,52.7,1,1,0,0
110,113,30.9,14,53.6,1,1,0,0
114,117,31.3,14.2,54.1,1,1,0,0
118,121,32.1,14.4,55.4,1,1,0,0
122,125,32.5,14.6,55.7,1,1,0,0
126,129,34.6,15.7,58.1,1,1,0,0
130,133,34.8,16.1,58,1,1,0,0
134,137,36.2,16.8,59.2,1,1,0,0
138,141,35.7,15.9,59.8,1,1,0,0
142,145,35.5,17.1,59.8,1,1,0,0
146,149,38,17.2,62.8,1,1,0,0
150,153,37.5,15.6,61.7,1,1,0,0
154,157,38.3,18.3,62.7,1,1,0,0
158,161,37.3,18.2,60.3,1,1,0,0
162,165,37.7,16.9,61.8,1,1,0,0
166,169,43.9,23.5,65.8,1,1,0,0
170,173,34.4,19.4,54.9,1,1,0,0
174,177,39.3,16.9,72.8,1,1,0,0
178,181,46.8,23.8,64.2,1,1,0,0
182,201,41.9,25.7,66.6,1,1,0,0
182,201,41.9,25.7,66.6,1,1,0,1
182,201,41.9,25.7,66.6,1,1,0,1
182,201,41.9,25.7,66.6,1,1,0,1
26,29,46,16.4,72.8,1,1,1,0
26,29,46,16.4,72.8,1,1,1,1
26,29,46,16.4,72.8,1,1,1,1
26,29,46,16.4,72.8,1,1,1,1
26,29,46,16.4,72.8,1,1,1,1
26,29,46,16.4,72.8,1,1,1,1
30,33,33.6,13.4,52.3,1,1,1,0
34,37,39.4,16.3,65.5,1,1,1,0
38,41,30.9,15.9,51.5,1,1,1,0
42,45,45.7,23.6,62.7,1,1,1,0
46,49,28.6,10.8,55.1,1,1,1,0
50,53,37.7,17.3,58.5,1,1,1,0
54,57,36.2,14.9,62.2,1,1,1,0
58,61,29.9,12.2,55.5,1,1,1,0
62,65,43.1,22.9,62.6,1,1,1,0
66,69,37.9,16.2,59.8,1,1,1,0
70,73,32.9,15,57.2,1,1,1,0
74,77,39.1,18.8,61,1,1,1,0
78,81,36.6,16.8,58.5,1,1,1,0
82,85,40.1,19.1,62,1,1,1,0
86,89,36.7,17.1,59.5,1,1,1,0
90,93,38.1,18.7,61.3,1,1,1,0
94,97,38.9,19.1,59.9,1,1,1,0
98,101,40.5,20.4,62.9,1,1,1,0
102,105,39.4,19.4,61.9,1,1,1,0
106,109,40.8,19.9,63.3,1,1,1,0
110,113,41.2,21.3,64,1,1,1,0
114,117,41,20.9,64.4,1,1,1,0
118,121,42.1,21,64.7,1,1,1,0
122,125,41.6,20.5,64.5,1,1,1,0
126,129,43.5,22.1,65.6,1,1,1,0
130,133,43.1,22.2,66,1,1,1,0
134,137,44.3,22.9,66.1,1,1,1,0
138,141,43.9,21.7,66.4,1,1,1,0
142,145,42.2,21.1,65.7,1,1,1,0
146,149,44.1,22.5,67.8,1,1,1,0
150,153,42.9,20,65.5,1,1,1,0
154,157,46,24.3,69.6,1,1,1,0
158,161,41.6,21.8,63.8,1,1,1,0
162,165,41.8,21.6,68.3,1,1,1,0
166,169,48.4,32,69.5,1,1,1,0
170,173,40.7,25.1,61,1,1,1,0
174,177,48.4,21.2,72.8,1,1,1,0
178,201,52.3,28.2,71.6,1,1,1,0
178,201,52.3,28.2,71.6,1,1,1,1
178,201,52.3,28.2,71.6,1,1,1,1
178,201,52.3,28.2,71.6,1,1,1,1
14,21,7.5,2.7,17.7,1,1,2,0
14,21,7.5,2.7,17.7,1,1,2,1
14,21,7.5,2.7,17.7,1,1,2,1
14,21,7.5,2.7,17.7,1,1,2,1
22,25,11.8,4.8,24.8,1,1,2,0
26,29,10.6,4,22.8,1,1,2,0
30,33,15.7,5.1,35.4,1,1,2,0
34,37,17.6,8.3,30.7,1,1,2,0
38,41,13.4,6.1,30.2,1,1,2,0
42,45,17.7,7.8,34.7,1,1,2,0
46,49,18.3,7.4,35.4,1,1,2,0
50,53,15.7,7.3,33.8,1,1,2,0
54,57,18.1,6.9,36.4,1,1,2,0
58,61,21.5,9.6,39.4,1,1,2,0
62,65,19.5,8,38.6,1,1,2,0
66,69,19.8,8,39.4,1,1,2,0
70,73,20.8,7.9,38.5,1,1,2,0
74,77,21.3,8.4,41.2,1,1,2,0
78,81,20.6,8.5,40.3,1,1,2,0
82,85,20,8.5,38.5,1,1,2,0
86,89,21.6,9.3,39.8,1,1,2,0
90,93,21.2,8.9,40.3,1,1,2,0
94,97,22.3,9.4,40.6,1,1,2,0
98,101,22.3,9.5,40.9,1,1,2,0
102,105,22.9,9.8,42.1,1,1,2,0
106,109,22.3,9.6,42.2,1,1,2,0
110,113,22.9,9.8,42.6,1,1,2,0
114,117,23,10.2,42.6,1,1,2,0
118,121,22.6,9.7,42.7,1,1,2,0
122,125,22.7,9.8,41.9,1,1,2,0
126,129,24.3,10.2,44.8,1,1,2,0
130,133,22.6,9.4,42.3,1,1,2,0
134,137,23.1,10.1,42.2,1,1,2,0
138,141,21.6,9.1,41.3,1,1,2,0
142,145,23.4,9.9,43.6,1,1,2,0
146,149,23.1,9.7,43.6,1,1,2,0
150,153,22.2,9.8,46.2,1,1,2,0
154,157,24.1,9.9,42.5,1,1,2,0
158,161,24.7,12,46.2,1,1,2,0
162,165,24.7,10.6,39.4,1,1,2,0
166,169,24.3,11.2,41.3,1,1,2,0
170,201,28.7,16.8,50.2,1,1,2,0
170,201,28.7,16.8,50.2,1,1,2,1
170,201,28.7,16.8,50.2,1,1,2,1
170,201,28.7,16.8,50.2,1,1,2,1
170,201,28.7,16.8,50.2,1,1,2,1
170,201,28.7,16.8,50.2,1,1,2,1
14,69,36.4,24.3,55.3,1,1,3,0
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
14,69,36.4,24.3,55.3,1,1,3,1
70,85,59.5,47.4,71.9,1,1,3,0
86,89,36.9,26.3,54.6,1,1,3,0
90,93,49,20.2,71.2,1,1,3,0
94,97,23.7,10.6,54.8,1,1,3,0
98,101,48.3,30.7,64.4,1,1,3,0
102,105,41,21.9,68.8,1,1,3,0
106,109,42.1,22.2,60.4,1,1,3,0
110,113,58.3,36.7,74.4,1,1,3,0
114,117,48,25.4,72.6,1,1,3,0
118,121,44.2,26.7,67.1,1,1,3,0
122,125,54,31.2,70.6,1,1,3,0
126,129,46.6,34.3,59,1,1,3,0
130,137,47.7,27.5,72.2,1,1,3,0
138,201,48.1,32.9,66.4,1,1,3,0
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
138,201,48.1,32.9,66.4,1,1,3,1
26,29,19.8,8,35.5,1,1,4,0
26,29,19.8,8,35.5,1,1,4,1
26,29,19.8,8,35.5,1,1,4,1
26,29,19.8,8,35.5,1,1,4,1
30,33,16.7,6,33.5,1,1,4,0
34,37,22.7,10.9,37.2,1,1,4,0
38,41,21.4,6.2,46.3,1,1,4,0
42,45,18.5,7.1,42.1,1,1,4,0
46,49,20.2,5.3,44.4,1,1,4,0
50,53,22.9,13.3,43.9,1,1,4,0
54,57,28,14.4,46,1,1,4,0
58,61,33.6,13.5,52.1,1,1,4,0
62,65,28.3,16.2,44.8,1,1,4,0
66,69,31.1,12.3,57.8,1,1,4,0
70,73,26.8,12.9,50.9,1,1,4,0
74,77,30.9,14.3,51.3,1,1,4,0
78,81,32.6,14.5,54.3,1,1,4,0
82,85,29.8,12.4,52.6,1,1,4,0
86,89,29,13.1,50.5,1,1,4,0
90,93,31.2,14.4,52.8,1,1,4,0
94,97,32,14.8,52.7,1,1,4,0
98,101,31.4,14.7,53.1,1,1,4,0
102,105,33.5,15.8,56.3,1,1,4,0
106,109,31.3,14.7,53,1,1,4,0
110,113,32.4,15.6,54.7,1,1,4,0
114,117,32.2,15.4,53.9,1,1,4,0
118,121,33.3,16.1,55.9,1,1,4,0
122,125,34.8,16.7,58.1,1,1,4,0
126,129,34.4,16.3,57.5,1,1,4,0
130,133,35.6,18.1,56.9,1,1,4,0
134,137,36.3,17.7,58.7,1,1,4,0
138,141,34.8,16.4,58.5,1,1,4,0
142,145,34.1,18.1,57.6,1,1,4,0
146,149,36.5,16.2,61.5,1,1,4,0
150,153,37.3,16.3,61.1,1,1,4,0
154,157,32.3,15.9,56.8,1,1,4,0
158,161,36.5,17.9,60.3,1,1,4,0
162,165,38.8,14.6,60,1,1,4,0
162,165,38.8,14.6,60,1,1,4,1
162,165,38.8,14.6,60,1,1,4,1
162,165,38.8,14.6,60,1,1,4,1
162,165,38.8,14.6,60,1,1,4,1
162,165,38.8,14.6,60,1,1,4,1
162,165,38.8,14.6,60,1,1,4,1
162,165,38.8,14.6,60,1,1,4,1
162,165,38.8,14.6,60,1,1,4,1
162,165,38.8,14.6,60,1,1,4,1
14,25,20.4,7.2,36.1,1,2,0,0
14,25,20.4,7.2,36.1,1,2,0,1
14,25,20.4,7.2,36.1,1,2,0,1
26,29,18.9,6.6,47.3,1,2,0,0
30,33,28,8.9,49.4,1,2,0,0
34,37,24.5,10.9,46.3,1,2,0,0
38,41,25.4,13.3,45.6,1,2,0,0
42,45,31.9,14.1,61.9,1,2,0,0
46,49,32.2,11,60.8,1,2,0,0
50,53,35.6,16.8,54.6,1,2,0,0
54,57,34.7,16.4,56.9,1,2,0,0
58,61,35.3,15.2,55.4,1,2,0,0
62,65,32.2,14.4,53.8,1,2,0,0
66,69,36.5,15.6,62.1,1,2,0,0
70,73,34,14.6,57.9,1,2,0,0
74,77,36.3,17.4,57.7,1,2,0,0
78,81,34.9,16,59.5,1,2,0,0
82,85,35.1,16.9,57.4,1,2,0,0
86,89,34.6,16.3,56.8,1,2,0,0
90,93,35.9,18,59.7,1,2,0,0
94,97,36.4,17.9,59.6,1,2,0,0
98,101,36.3,17.7,59.2,1,2,0,0
102,105,38.5,18.5,61.7,1,2,0,0
106,109,39.7,19.2,63.4,1,2,0,0
110,113,40.1,19.8,64.2,1,2,0,0
114,117,41.1,20.4,64.7,1,2,0,0
118,121,41.5,20.9,65.2,1,2,0,0
122,125,42.9,21.7,66.2,1,2,0,0
126,129,44,22.5,67.5,1,2,0,0
130,133,44.8,23.1,67.8,1,2,0,0
134,137,47.8,24.8,71.2,1,2,0,0
138,141,47.4,24.1,70.6,1,2,0,0
142,145,46.6,24,71.4,1,2,0,0
146,149,48.6,25.2,71.2,1,2,0,0
150,153,49.6,25.5,72.4,1,2,0,0
154,157,51.1,30.7,69.5,1,2,0,0
158,161,53.3,27.7,73.3,1,2,0,0
162,165,51.3,25.9,75.3,1,2,0,0
166,169,47.9,26,70.5,1,2,0,0
170,173,56.2,29.3,71.5,1,2,0,0
174,177,43.8,22.1,74.5,1,2,0,0
178,181,42.4,26.4,56.2,1,2,0,0
178,181,42.4,26.4,56.2,1,2,0,1
178,181,42.4,26.4,56.2,1,2,0,1
178,181,42.4,26.4,56.2,1,2,0,1
178,181,42.4,26.4,56.2,1,2,0,1
178,181,42.4,26.4,56.2,1,2,0,1
14,25,22.3,13.7,40.9,1,2,1,0
14,25,22.3,13.7,40.9,1,2,1,1
14,25,22.3,13.7,40.9,1,2,1,1
26,33,38.2,16.9,59.3,1,2,1,0
34,37,49.1,21.4,71.4,1,2,1,0
38,41,31.5,17.1,50.1,1,2,1,0
42,45,54.4,14.9,77.6,1,2,1,0
46,49,51.6,27.5,70.5,1,2,1,0
50,53,48.9,29.8,71.7,1,2,1,0
54,57,47.2,29.6,72,1,2,1,0
58,61,45.9,26.1,70.4,1,2,1,0
62,65,46.5,26.6,62.9,1,2,1,0
66,69,55.7,30.4,76.8,1,2,1,0
70,73,45.8,24.8,66.5,1,2,1,0
74,77,48.4,27.2,69.4,1,2,1,0
78,81,50.3,27.6,70.9,1,2,1,0
82,85,47.1,24.9,72.9,1,2,1,0
86,89,47,25.5,68.8,1,2,1,0
90,93,51.7,29.5,72.6,1,2,1,0
94,97,48.9,26.4,70.3,1,2,1,0
98,101,47.3,27.1,69.2,1,2,1,0
102,105,51.3,29.6,72.1,1,2,1,0
106,109,52.1,30.2,72.1,1,2,1,0
110,113,51.3,29.3,72.5,1,2,1,0
114,117,52.3,30.2,73.9,1,2,1,0
118,121,52.5,30.4,73.9,1,2,1,0
122,125,53.3,30,74.2,1,2,1,0
126,129,53.1,30.9,74.1,1,2,1,0
130,133,51.8,30.1,73.2,1,2,1,0
134,137,56,33,76.8,1,2,1,0
138,141,56,33.1,75.5,1,2,1,0
142,145,53.9,30,76.2,1,2,1,0
146,149,52.1,29.2,73.5,1,2,1,0
150,153,54.3,30.5,75.8,1,2,1,0
154,157,55.6,36.3,73.2,1,2,1,0
158,161,57.5,33.2,75.1,1,2,1,0
162,165,58.2,37.8,78.3,1,2,1,0
166,169,59.9,40.4,78.9,1,2,1,0
170,173,64.7,37.6,78.1,1,2,1,0
170,173,64.7,37.6,78.1,1,2,1,1
170,173,64.7,37.6,78.1,1,2,1,1
170,173,64.7,37.6,78.1,1,2,1,1
170,173,64.7,37.6,78.1,1,2,1,1
170,173,64.7,37.6,78.1,1,2,1,1
170,173,64.7,37.6,78.1,1,2,1,1
170,173,64.7,37.6,78.1,1,2,1,1
170,173,64.7,37.6,78.1,1,2,1,1
14,25,14.9,5.4,31.7,1,2,2,0
14,25,14.9,5.4,31.7,1,2,2,1
14,25,14.9,5.4,31.7,1,2,2,1
26,29,9.7,4.6,22.6,1,2,2,0
30,33,19.5,4,36.6,1,2,2,0
34,37,19.3,9.5,37,1,2,2,0
38,41,20,11.2,38.3,1,2,2,0
42,45,26.7,12.1,56.6,1,2,2,0
46,49,21.3,7,46.6,1,2,2,0
50,53,26.8,14.3,44.3,1,2,2,0
54,57,27.6,13.7,45.6,1,2,2,0
58,61,24.9,9.8,46.1,1,2,2,0
62,65,22.8,10.4,39.7,1,2,2,0
66,69,24.5,9.4,47.8,1,2,2,0
70,73,24.5,10.7,42.4,1,2,2,0
74,77,29,13.7,50.4,1,2,2,0
78,81,26.1,11.4,48.1,1,2,2,0
82,85,27.7,12.7,47.6,1,2,2,0
86,89,27,12.8,46.7,1,2,2,0
90,93,26,12.5,45.3,1,2,2,0
94,97,28.4,13,49,1,2,2,0
98,101,27.5,12.8,47.2,1,2,2,0
102,105,28.5,13.7,49.8,1,2,2,0
106,109,28.9,13.1,50.2,1,2,2,0
110,113,29.2,13.8,50.8,1,2,2,0
114,117,29.3,13.7,49.2,1,2,2,0
118,121,28.6,13.4,49.4,1,2,2,0
122,125,29.5,14.2,50.4,1,2,2,0
126,129,30.1,14.3,50.6,1,2,2,0
130,133,28.8,12.6,51.7,1,2,2,0
134,137,30.3,13.5,52.3,1,2,2,0
138,141,26.2,12,47.3,1,2,2,0
142,145,27.4,13.9,49.7,1,2,2,0
146,149,31.3,16.3,57.1,1,2,2,0
150,153,33.5,18.3,60.2,1,2,2,0
154,157,36.1,15.9,52.7,1,2,2,0
158,161,31.6,18.2,53.4,1,2,2,0
162,165,24.9,13.5,42.9,1,2,2,0
166,169,27.8,8.7,45.4,1,2,2,0
166,169,27.8,8.7,45.4,1,2,2,1
166,169,27.8,8.7,45.4,1,2,2,1
166,169,27.8,8.7,45.4,1,2,2,1
